"정본행번호","업소명","입력주소","기존위도","기존경도","최초POI조회어","POI조회어","POI조회방식","POI후보수","POI상호","POI도로명주소","POI지번주소","POI상호일치","POI주소일치","APIHUB좌표후보수","제안위도","제안경도","좌표출처","좌표출처URL","권장좌표검증상태","판정","검토사유","확인일"
"232","백합미용실","파주시 법원읍 사임당로 815 1층","37.8497165696","126.8714504294","백합미용실 파주시 법원읍 사임당로 815 1층","백합미용실 파주시 법원읍 사임당로 815 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"233","솔리드헤어","파주시 법원읍 사임당로 832-2 1층","37.8490629493","126.8732982393","솔리드헤어 파주시 법원읍 사임당로 832-2 1층","솔리드헤어 파주시 법원읍 사임당로 832-2 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"234","신디헤어","파주시 법원읍 사임당로 850-2 1층","37.8487920122","126.8752194517","신디헤어 파주시 법원읍 사임당로 850-2 1층","신디헤어 파주시 법원읍 사임당로 850-2 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"235","엣지머리방","파주시 법원읍 사임당로 836-1 1층","37.8490169753","126.8736938309","엣지머리방 파주시 법원읍 사임당로 836-1 1층","엣지머리방 파주시 법원읍 사임당로 836-1 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"236","이혜숙헤어","파주시 법원읍 사임당로 839 1층","37.8492258322","126.8742983919","이혜숙헤어 파주시 법원읍 사임당로 839 1층","이혜숙헤어 파주시 법원읍 사임당로 839 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"237","자유미용실","파주시 법원읍 사임당로 841-1 1층","37.849245045","126.8744039131","자유미용실 파주시 법원읍 사임당로 841-1 1층","자유미용실 파주시 법원읍 사임당로 841-1 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"238","챠밍미용실","파주시 법원읍 사임당로857번길 6-1 1층","37.8491083901","126.8761235661","챠밍미용실 파주시 법원읍 사임당로857번길 6-1 1층","챠밍미용실 파주시 법원읍 사임당로857번길 6-1 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"239","BBQ파주법원점","파주시 법원읍 사임당로 821-2 1층","37.8496257938","126.8722324161","BBQ파주법원점 파주시 법원읍 사임당로 821-2 1층","BBQ파주법원점 파주시 법원읍 사임당로 821-2 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"240","김밥나라","파주시 법원읍 사임당로 839","37.8492513016","126.8741882501","김밥나라 파주시 법원읍 사임당로 839","김밥나라 파주시 법원읍 사임당로 839","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"241","네네치킨","파주시 법원읍 사임당로 791","37.850200357","126.8688145743","네네치킨 파주시 법원읍 사임당로 791","네네치킨 파주시 법원읍 사임당로 791","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"242","능심","파주시 법원읍 애룡길 168 1층","37.8274805089","126.8567835261","능심 파주시 법원읍 애룡길 168 1층","능심 파주시 법원읍 애룡길 168 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"243","대가감자탕","파주시 법원읍 술이홀로 873 1층","37.8492666541","126.8726295727","대가감자탕 파주시 법원읍 술이홀로 873 1층","대가감자탕 파주시 법원읍 술이홀로 873 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"244","대덕가든","파주시 법원읍 애룡길 175 1층","37.8277049608","126.8571742887","대덕가든 파주시 법원읍 애룡길 175 1층","대덕가든 파주시 법원읍 애룡길 175 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"245","로얄치킨/곱창매니아","파주시 법원읍 술이홀로 890-3","37.8503863304","126.8741971156","로얄치킨/곱창매니아 파주시 법원읍 술이홀로 890-3","로얄치킨/곱창매니아 파주시 법원읍 술이홀로 890-3","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"246","무진장순대국","파주시 법원읍 사임당로 816","37.8494749915","126.8714203983","무진장순대국 파주시 법원읍 사임당로 816","무진장순대국 파주시 법원읍 사임당로 816","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"247","바다수퍼 해물천하 조개구이.찜","파주시 법원읍 사임당로 820","37.8493992807","126.8717225346","바다수퍼 해물천하 조개구이.찜 파주시 법원읍 사임당로 820","바다수퍼 해물천하 조개구이.찜 파주시 법원읍 사임당로 820","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"248","버섯집 초리골","파주시 법원읍 초리골길 12","37.848588411","126.8859853894","버섯집 초리골 파주시 법원읍 초리골길 12","버섯집 초리골 파주시 법원읍 초리골길 12","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"249","솥뚜껑삼겹살","파주시 법원읍 사임당로 814","37.8495184","126.8712524","솥뚜껑삼겹살 파주시 법원읍 사임당로 814","솥뚜껑삼겹살 파주시 법원읍 사임당로 814","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"250","숙성사돈 파주 법원리 본점","파주시 법원읍 술이홀로 888-2 1층","37.8501248575","126.8740972314","숙성사돈 파주 법원리 본점 파주시 법원읍 술이홀로 888-2 1층","숙성사돈 파주 법원리 본점 파주시 법원읍 술이홀로 888-2 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"251","신양꼬치&마라탕","파주시 법원읍 술이홀로 868-2 1층","37.8488443729","126.8726250725","신양꼬치&마라탕 파주시 법원읍 술이홀로 868-2 1층","신양꼬치&마라탕 파주시 법원읍 술이홀로 868-2 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"252","오태식해바라기치킨","파주시 법원읍 사임당로 844","37.8489124647","126.8744519705","오태식해바라기치킨 파주시 법원읍 사임당로 844","오태식해바라기치킨 파주시 법원읍 사임당로 844","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"253","왕가네","파주시 법원읍 법원로 20","37.8481812797","126.8771263297","왕가네 파주시 법원읍 법원로 20","왕가네 파주시 법원읍 법원로 20","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"254","장단콩콩사임당두부 3호점","파주시 법원읍 애룡길 179-6 1층","37.8277769294","126.8576061248","장단콩콩사임당두부 3호점 파주시 법원읍 애룡길 179-6 1층","장단콩콩사임당두부 3호점 파주시 법원읍 애룡길 179-6 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"255","종단 아구찜","파주시 법원읍 법원로 21 가동","37.8483077794","126.8767010695","종단 아구찜 파주시 법원읍 법원로 21 가동","종단 아구찜 파주시 법원읍 법원로 21 가동","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"256","(주)함지박","파주시 법원읍 사임당로 800-8","37.8495878738","126.8694487578","(주)함지박 파주시 법원읍 사임당로 800-8","(주)함지박 파주시 법원읍 사임당로 800-8","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"257","차향만당","파주시 법원읍 초리골길 70","37.8500282517","126.8876088768","차향만당 파주시 법원읍 초리골길 70","차향만당 파주시 법원읍 초리골길 70","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"258","초리연","파주시 법원읍 초리골길 357-18","37.8606692416","126.8959801437","초리연 파주시 법원읍 초리골길 357-18","초리연 파주시 법원읍 초리골길 357-18","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"259","콩마루 사임당두부","파주시 법원읍 사임당로 808-1 1층","37.84963184","126.8705912575","콩마루 사임당두부 파주시 법원읍 사임당로 808-1 1층","콩마루 사임당두부 파주시 법원읍 사임당로 808-1 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"260","통일식당","파주시 법원읍 사임당로 842","37.8489182306","126.8742828936","통일식당 파주시 법원읍 사임당로 842","통일식당 파주시 법원읍 사임당로 842","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"261","훌랄라","파주시 법원읍 사임당로 820 1층","37.8493992807","126.8717225346","훌랄라 파주시 법원읍 사임당로 820 1층","훌랄라 파주시 법원읍 사임당로 820 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"262","7042 카페","파주시 법원읍 사임당로770번길 27 1층","37.8485428935","126.866744291","7042 카페 파주시 법원읍 사임당로770번길 27 1층","7042 카페 파주시 법원읍 사임당로770번길 27 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"263","초리골 제빵소","파주시 법원읍 초리골길 77","37.8506294681","126.8878095314","초리골 제빵소 파주시 법원읍 초리골길 77","초리골 제빵소 파주시 법원읍 초리골길 77","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"264","커피먹고가세","파주시 법원읍 애룡길 179-11 1층","37.8278967648","126.8571665358","커피먹고가세 파주시 법원읍 애룡길 179-11 1층","커피먹고가세 파주시 법원읍 애룡길 179-11 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"265","테라스커피(애룡커피테라스)","파주시 법원읍 애룡길 179 1층","37.8276827279","126.8573400561","테라스커피(애룡커피테라스) 파주시 법원읍 애룡길 179 1층","테라스커피(애룡커피테라스) 파주시 법원읍 애룡길 179 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"266","맨즈헤어","경기도 부천시 원미구중동로248번길86106호(중동, 현해탑프라자)","37.501006","126.773471","맨즈헤어 경기도 부천시 원미구중동로248번길86106호(중동, 현해탑프라자)","맨즈헤어 경기도 부천시 원미구중동로248번길86106호(중동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"267","쁘띠뜨메종","경기도 부천시 원미구상동로84206호(상동, 영플러스)","37.50454","126.753461","쁘띠뜨메종 경기도 부천시 원미구상동로84206호(상동, 영플러스)","쁘띠뜨메종 경기도 부천시 원미구상동로84206호(상동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"268","59쌀피자 (송내남부점)","경기도 부천시 소사구송내대로42번길58(송내동)","37.4870256","126.7564921","59쌀피자 (송내남부점) 경기도 부천시 소사구송내대로42번길58(송내동)","59쌀피자 (송내남부점) 경기도 부천시 소사구송내대로42번길58(송내동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"269","경복궁누룽지백숙","경기도 부천시 원미구신흥로170- 1(중동)","37.49875","126.778518","경복궁누룽지백숙 경기도 부천시 원미구신흥로170- 1(중동)","경복궁누룽지백숙 경기도 부천시 원미구신흥로170- 1(중동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"270","눈높은 돼지","경기도 부천시 소사구송내대로42번길161층 (송내동, 성민빌딩)","37.487033","126.754181","눈높은 돼지 경기도 부천시 소사구송내대로42번길161층 (송내동, 성민빌딩)","눈높은 돼지 경기도 부천시 소사구송내대로42번길161층 (송내동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"271","솔안골먹장어(송내본점)","경기도 부천시 소사구송내대로29(송내동)","37.48614015","126.7527747","솔안골먹장어(송내본점) 경기도 부천시 소사구송내대로29(송내동)","솔안골먹장어(송내본점) 경기도 부천시 소사구송내대로29(송내동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"272","송내팔방상회","경기도 부천시 소사구송내대로42(송내동)","37.4873779","126.7539211","송내팔방상회 경기도 부천시 소사구송내대로42(송내동)","송내팔방상회 경기도 부천시 소사구송내대로42(송내동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"273","신천차이나","경기도 부천시 원미구송내대로265번길73- 46201호(상동)","37.490571","126.751542","신천차이나 경기도 부천시 원미구송내대로265번길73- 46201호(상동)","신천차이나 경기도 부천시 원미구송내대로265번길73- 46201호(상동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"274","엉터리분식","경기도 부천시 원미구부일로445- 45(심곡동)","37.488398","126.779342","엉터리분식 경기도 부천시 원미구부일로445- 45(심곡동)","엉터리분식 경기도 부천시 원미구부일로445- 45(심곡동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"275","육회바른연어 부천상동역점","경기도 부천시 원미구상동로69(상동, 새롬프라자 1층 105호)","37.5038","126.752045","육회바른연어 부천상동역점 경기도 부천시 원미구상동로69(상동, 새롬프라자 1층 105호)","육회바른연어 부천상동역점 경기도 부천시 원미구상동로69(상동","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"276","준스이","경기도 부천시 원미구상동로69(상동, 새롬프라자 15차 101호)","37.503731","126.752199","준스이 경기도 부천시 원미구상동로69(상동, 새롬프라자 15차 101호)","준스이 경기도 부천시 원미구상동로69(상동","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"277","키키포차","경기도 부천시 소사구양지로171번길38(옥길동)","37.46868","126.822551","키키포차 경기도 부천시 소사구양지로171번길38(옥길동)","키키포차 경기도 부천시 소사구양지로171번길38(옥길동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"278","통양갈비","경기도 부천시 소사구송내대로28(송내동, 106호)","37.48597672","126.7536834","통양갈비 경기도 부천시 소사구송내대로28(송내동, 106호)","통양갈비 경기도 부천시 소사구송내대로28(송내동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"279","청정여수동갈매기살","경기도 성남시 분당구장미로100번길222층 (야탑동)","37.4120987","127.1311923","청정여수동갈매기살 경기도 성남시 분당구장미로100번길222층 (야탑동)","청정여수동갈매기살 경기도 성남시 분당구장미로100번길222층 (야탑동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"280","고려이발관","경기도 수원시 팔달구 팔달로 135, 1층 (화서동)","37.2804619","127.0044836","고려이발관 경기도 수원시 팔달구 팔달로 135, 1층 (화서동)","고려이발관 경기도 수원시 팔달구 팔달로 135","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"281","대성이발관","경기도 수원시 팔달구 인계로68번길 52, 창조의집 (인계동)","37.2666657","127.0240315","대성이발관 경기도 수원시 팔달구 인계로68번길 52, 창조의집 (인계동)","대성이발관 경기도 수원시 팔달구 인계로68번길 52","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"282","로이스바버샵&로이스SMP 수원성대점","경기도 수원시 장안구 서부로2181번길 55, 3층 일부호 (율전동)","37.3032145","126.9697317","로이스바버샵&로이스SMP 수원성대점 경기도 수원시 장안구 서부로2181번길 55, 3층 일부호 (율전동)","로이스바버샵&로이스SMP 수원성대점 경기도 수원시 장안구 서부로2181번길 55","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"283","베스트헤어","경기도 수원시 장안구정자로42번길52203호(천천동, 베스트상가)","37.2980849","126.9808552","베스트헤어 경기도 수원시 장안구정자로42번길52203호(천천동, 베스트상가)","베스트헤어 경기도 수원시 장안구정자로42번길52203호(천천동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"284","부흥이발관","경기도 수원시 영통구 동수원로514번길 59 (매탄동)","37.2714983","127.0493876","부흥이발관 경기도 수원시 영통구 동수원로514번길 59 (매탄동)","부흥이발관 경기도 수원시 영통구 동수원로514번길 59 (매탄동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"285","새현이용원","경기도 수원시 권선구 세권로43번길 26-6 (세류동, 세류종합상가 117호)","37.2600021","127.0097506","새현이용원 경기도 수원시 권선구 세권로43번길 26-6 (세류동, 세류종합상가 117호)","새현이용원 경기도 수원시 권선구 세권로43번길 26-6 (세류동","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"286","세동이발관","경기도 수원시 권선구 세권로 66 (세류동)","37.2587649","127.0115676","세동이발관 경기도 수원시 권선구 세권로 66 (세류동)","세동이발관 경기도 수원시 권선구 세권로 66 (세류동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"287","시저스맨","경기도 수원시 영통구 매탄로140번길 54-18 (매탄동)","37.2616348","127.0464413","시저스맨 경기도 수원시 영통구 매탄로140번길 54-18 (매탄동)","시저스맨 경기도 수원시 영통구 매탄로140번길 54-18 (매탄동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"288","아름다운사람들 헤어","경기도 수원시 장안구송정로83134호(송죽동, 로얄팰리스상가)","37.296093","127.0071325","아름다운사람들 헤어 경기도 수원시 장안구송정로83134호(송죽동, 로얄팰리스상가)","아름다운사람들 헤어 경기도 수원시 장안구송정로83134호(송죽동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"289","아엠헤드","경기도 수원시 장안구서부로2207번길18(율전동)","37.305548","126.971517","아엠헤드 경기도 수원시 장안구서부로2207번길18(율전동)","아엠헤드 경기도 수원시 장안구서부로2207번길18(율전동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"290","아임남자머리","경기도 수원시 팔달구 팔달문로175번길 7, 1층 (우만동)","37.2838484","127.0348205","아임남자머리 경기도 수원시 팔달구 팔달문로175번길 7, 1층 (우만동)","아임남자머리 경기도 수원시 팔달구 팔달문로175번길 7","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"291","안양승이용원","경기도 수원시 영통구 영통로 323, 3층 (매탄동)","37.2547998","127.0630667","안양승이용원 경기도 수원시 영통구 영통로 323, 3층 (매탄동)","안양승이용원 경기도 수원시 영통구 영통로 323","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"292","양성현 헤어아트","경기도 수원시 권선구 권광로91번길 55, 오가기린 302호 (권선동)","37.2568079","127.0266003","양성현 헤어아트 경기도 수원시 권선구 권광로91번길 55, 오가기린 302호 (권선동)","양성현 헤어아트 경기도 수원시 권선구 권광로91번길 55","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"293","엘지이용원","경기도 수원시 장안구 파장로68번길 46 (파장동)","37.3077438","126.992175","엘지이용원 경기도 수원시 장안구 파장로68번길 46 (파장동)","엘지이용원 경기도 수원시 장안구 파장로68번길 46 (파장동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"294","영길이용원","경기도 수원시 권선구 고현로5번길 25 (고색동, 거산아파트 상가 113호)","37.2480159","126.9862408","영길이용원 경기도 수원시 권선구 고현로5번길 25 (고색동, 거산아파트 상가 113호)","영길이용원 경기도 수원시 권선구 고현로5번길 25 (고색동","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"295","우리이용원","경기도 수원시 장안구 장안로103번길 5 (정자동)","37.292968","127.001011","우리이용원 경기도 수원시 장안구 장안로103번길 5 (정자동)","우리이용원 경기도 수원시 장안구 장안로103번길 5 (정자동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"296","원천이발관","경기도 수원시 영통구 매영로 141, 원천훼밀리타운 2층 202호 (원천동)","37.2667102","127.0581659","원천이발관 경기도 수원시 영통구 매영로 141, 원천훼밀리타운 2층 202호 (원천동)","원천이발관 경기도 수원시 영통구 매영로 141","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"297","조만억헤어마당","경기도 수원시 장안구 송정로177번길 4 (조원동)","37.2986296","127.0158025","조만억헤어마당 경기도 수원시 장안구 송정로177번길 4 (조원동)","조만억헤어마당 경기도 수원시 장안구 송정로177번길 4 (조원동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"298","좋은헤어","경기도 수원시 권선구 경수대로235번길 56, 1층 (세류동)","37.2494336","127.0147371","좋은헤어 경기도 수원시 권선구 경수대로235번길 56, 1층 (세류동)","좋은헤어 경기도 수원시 권선구 경수대로235번길 56","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"299","파크이발","경기도 수원시 장안구 정자천로189번길 47, 1층 108호 (정자동, 연꽃마을 풍림아파트)","37.2981631","126.9925735","파크이발 경기도 수원시 장안구 정자천로189번길 47, 1층 108호 (정자동, 연꽃마을 풍림아파트)","파크이발 경기도 수원시 장안구 정자천로189번길 47","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"300","할리바버샵","경기도 수원시 권선구 금곡로 236, 홈플러스 3층 (금곡동)","37.2743891","126.9558949","할리바버샵 경기도 수원시 권선구 금곡로 236, 홈플러스 3층 (금곡동)","할리바버샵 경기도 수원시 권선구 금곡로 236","도로명·건물번호 보조 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"301","버거스테이지","경기도 수원시 팔달구신풍로23번길63- 21층 (신풍동)","37.28373","127.0113268","버거스테이지 경기도 수원시 팔달구신풍로23번길63- 21층 (신풍동)","버거스테이지 경기도 수원시 팔달구신풍로23번길63- 21층 (신풍동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"302","세컨디포레스트행궁점","경기도 수원시 팔달구화서문로46번길121층 (신풍동)","37.284757","127.0130081","세컨디포레스트행궁점 경기도 수원시 팔달구화서문로46번길121층 (신풍동)","세컨디포레스트행궁점 경기도 수원시 팔달구화서문로46번길121층 (신풍동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"303","태리주택(행궁 본점)","경기도 수원시 팔달구화서문로31번길8- 12(장안동)","37.285305","127.0119705","태리주택(행궁 본점) 경기도 수원시 팔달구화서문로31번길8- 12(장안동)","태리주택(행궁 본점) 경기도 수원시 팔달구화서문로31번길8- 12(장안동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"304","한제소곱창전골 수원금곡점","경기도 수원시 권선구금곡로197번길18- 23(금곡동, 108호, 109호)","37.275066","126.952745","한제소곱창전골 수원금곡점 경기도 수원시 권선구금곡로197번길18- 23(금곡동, 108호, 109호)","한제소곱창전골 수원금곡점 경기도 수원시 권선구금곡로197번길18- 23(금곡동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"305","91커피 행궁점","경기도 수원시 팔달구행궁로26번길4(남창동)","37.2802184","127.0145906","91커피 행궁점 경기도 수원시 팔달구행궁로26번길4(남창동)","91커피 행궁점 경기도 수원시 팔달구행궁로26번길4(남창동)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"306","버터앤츄","경기도 수원시 팔달구화서문로45번길91층 (장안동)","37.2856949","127.0126436","버터앤츄 경기도 수원시 팔달구화서문로45번길91층 (장안동)","버터앤츄 경기도 수원시 팔달구화서문로45번길91층 (장안동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"307","빛오름","경기도 수원시 팔달구고화로1171층 (화서동)","37.279848","127.006408","빛오름 경기도 수원시 팔달구고화로1171층 (화서동)","빛오름 경기도 수원시 팔달구고화로1171층 (화서동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
